F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
28.1099,0.1128903,25.28049,27.33328,31.23692,5.956432,176.8257,174.1664,28.43496,31.89238,1.025317,0.5288352,0.5655283,0.9557164,1.447089,0.8815612,9.245662,3.231408,9.729782,5.485251,0.6899165,0.6789941,29.91474,0.3097568,-4.840014,-1.251507,15.29927,0.8766007,-14.38543,-0.6680069,0.04698045,1.036235,1.644299,0.720362,2.81453,0.9587228,-4.918999,-0.9458857,16.61903,0.2676309,491.6252,0.2573808,1348.795,0.07972228,-94.33396,-0.9763979,1493.26,0.07651222,1005.131,0.1089143,-102.0888,-0.8315762,2472.138,0.04231281,842.9802,0.1729062,-103.7038,-0.8055694,-14.12585,-0.2678957,21.97686,0.2686614,0.06162884,0.185734,-0.02687278,-0.3167921,0.8984481,0.4460946,31.66571,0.1898461,-6.065839,-1.07295,19.5723,0.6178387,-17.67932,-0.5765002,-12.33757,19.89879,0.06165006,-0.02249449,0.5063195,4.761905,5.633803,0.0825,0.03864906,0.09333333,0.09267626,-17.58995
36.87889,0.02520257,36.1143,36.71758,37.3501,1.235798,66.62077,54.92284,10.6475,1.237344,1.327358,0.3087779,1.09306,1.239112,1.584272,0.4912111,15.11647,8.391515,18.45517,9.885653,0.9494919,0.7366107,27.35837,0.3227724,-7.060575,-1.166591,8.691312,1.565085,-24.64971,-0.3477036,0.02362999,0.7549422,1.412081,0.4161276,6.643161,0.477546,6.279835,2.25908,21.31835,0.4912036,650.5535,0.169063,1437.53,0.1121874,-38.52186,-1.740658,1654.553,0.08945143,1098.194,0.2231613,-48.80767,-1.247188,2534.767,0.06959762,1122.547,0.4081264,-51.08345,-1.171453,-14.20152,-0.3728378,22.81617,0.3554854,0.07897349,0.1290236,-0.03099776,-0.3230577,1.048704,0.7208508,29.81512,0.238366,-5.95177,-1.130539,7.397198,1.765878,-24.21063,-0.3256023,-1.746953,8.537865,0.06902794,-0.01925142,0.5716257,7.246377,3.174603,0.255,0.165,0.04,0.01,-14.47902
38.51318,0.05386382,36.42342,38.31633,40.8165,4.393082,0.2886966,0,0,0,1.805029,0.5152023,1.159342,1.741463,2.478678,1.319337,24.81115,8.045895,-5.446696,13.29153,1.436119,0.6483153,26.7335,0.265359,-2.998545,-2.165617,-5.908445,-2.318367,-53.03522,-0.4353132,0.01990587,0.6358121,1.070656,0.5176482,7.459367,0.233243,9.815698,1.016416,27.94379,0.3089942,657.3441,0.2320949,1644.1,0.0934971,-31.88686,-2.05247,1455.201,0.08360159,1265.58,0.2084085,-38.67557,-1.454369,2652.783,0.05548143,845.8858,0.5113994,-43.1553,-1.249172,-10.89953,-0.2839647,22.72587,0.286301,0.07712357,0.3557138,-0.03958203,-0.1148108,1.276,0.5402006,25.92754,0.2945582,-0.5787863,-6.758451,-7.00544,-2.3241,-58.17542,-0.2361687,-14.77002,23.73333,-0.005159985,0.005451933,0.02025093,6.25,4,0.21,0,0.02,0,-10.98431
44.12626,0.1026887,40.36745,44.78197,46.79649,6.429035,69.6119,53.9005,75.13364,65.49844,1.278719,0.7908012,0.3913542,1.074201,1.967356,1.576002,21.07377,12.43432,18.56266,6.247548,0.750714,0.9997039,10.39333,1.054314,-8.678001,-1.786222,-4.334143,-4.151446,-44.93309,-0.4028057,0.03022046,1.105051,1.238866,0.7139187,7.363172,0.5580952,6.401384,1.743149,17.33001,0.6216379,811.6594,0.1647513,1335.26,0.1992597,-63.5309,-1.345081,1744.234,0.1190165,1019.779,0.313246,-64.22734,-1.208599,2657.586,0.05290981,979.8776,0.2750845,-66.10793,-1.151045,-6.114891,-1.109367,16.34167,0.5513304,0.07685391,0.3481282,-0.0213739,-0.9045284,0.9832152,0.7759658,9.85751,1.052684,-10.66846,-1.59031,-6.869473,-2.847188,-52.2919,-0.2616371,-3.840264,11.71695,0.04492274,-0.0111724,0.1820635,3.125,2.739726,0.26,0.1360147,0.07142857,0.04257046,-15.38262
36.40368,0.01899937,35.74771,36.19798,37.1713,1.423592,31.12075,20.90981,6.592787,4.977627,1.796271,0.328906,1.205068,1.761709,2.350561,1.145493,13.40924,7.120331,12.92767,6.104542,0.9746757,0.5384842,22.11691,0.5042584,-2.341852,-3.645752,5.989488,1.556042,-14.93491,-0.5820524,0.02275522,0.7288498,0.8508509,0.4884757,8.434661,0.2806781,5.549235,1.256983,23.87368,0.2730586,663.1638,0.1781698,1429.411,0.1056351,-100.3651,-0.9480007,1632.874,0.09660171,1184.913,0.1180877,-105.8581,-0.8220102,2474.725,0.05725369,1013.671,0.1628325,-106.9831,-0.8018158,-14.9,-0.2120759,21.89838,0.2358084,0.03728703,0.2417605,-0.03248459,-0.2583584,1.069009,0.3920421,30.23833,0.161288,-1.248536,-7.062781,8.255164,0.7096304,-17.63316,-0.3593638,-3.305158,10.23624,0.004252932,-0.02125712,0.9513913,5.405406,1.886793,0.27,0.2,0.1566667,0.05249339,-13.61786
39.123,0.1045076,36.89687,38.00121,40.48294,3.586063,54.04916,61.43398,24.62872,3.018486,1.021908,0.4552852,0.6150327,0.9218888,1.421236,0.8062029,11.15606,8.459427,5.896286,2.394383,0.5957863,0.8484683,22.42257,0.4774764,1.669519,4.313026,1.518891,8.607942,-31.39856,-0.4280202,0.02843155,0.7416587,1.281037,0.5169771,6.725897,0.5155946,4.53602,2.453143,24.19414,0.4836055,698.8015,0.1926152,1344.879,0.1586206,-76.03489,-1.182951,1691.805,0.1299273,1061.835,0.2646654,-80.57594,-0.9695872,2618.956,0.07732899,1067.744,0.4850774,-82.47598,-0.9243385,-15.41098,-0.3524987,25.20138,0.2784477,0.0427402,0.3597688,-0.04061198,-0.3616277,0.7293926,0.747084,25.54631,0.3647025,2.820813,2.760607,2.280509,5.89991,-35.2355,-0.3455868,-8.082135,17.07713,0.02419429,-0.02394745,0.3471719,2.973978,3.409091,0.1877778,0.180048,0.0925,0.1119989,-17.55649
29.61467,0.1993321,25.31644,26.44375,39.08943,13.77299,394.8394,90.64322,89.36286,118.4363,1.618828,0.3857674,0.9583943,1.777668,2.193563,1.235169,15.27011,17.34726,14.38159,6.475194,1.040269,0.5377387,30.07722,0.1959187,-8.478556,-0.9159826,4.015663,1.974027,-22.42424,-0.3661624,0.04940125,1.535803,1.609858,0.4606688,3.449794,0.8620233,0.274147,34.82901,17.49274,0.5770356,627.0211,0.272314,1531.283,0.09438289,-56.06992,-1.593678,1522.599,0.06225037,1126.026,0.1415631,-63.03242,-1.33812,2520.182,0.03382427,814.2749,0.1554557,-69.77442,-1.150775,-12.27265,-0.2507852,24.10369,0.1907624,0.05064589,0.2334114,-0.0304305,-0.242134,1.129793,0.371685,30.54447,0.2191459,-8.890496,-0.8381871,1.565891,3.696358,-24.28665,-0.3705201,-10.90668,18.99653,0.06173239,-0.02706313,1.136678,3.797468,2.739726,0.25,0.14,0.095,0.005,-14.56703
39.90788,0.08079873,37.61914,39.54124,41.44987,3.83073,18.75597,12.95498,114.7119,79.87377,1.192682,0.4422767,0.8377845,1.03949,1.562324,0.7245392,13.31242,9.216319,6.600246,2.22286,0.7158158,0.7326299,20.8924,0.4268569,-6.060687,-1.86377,-1.279398,-11.64206,-33.15158,-0.4607378,0.02973738,0.7179267,1.548838,0.7153264,6.365537,0.5527153,10.35813,0.8413405,21.68822,0.3254964,774.2575,0.1496423,1349.138,0.1742481,-57.8995,-1.414111,1748.215,0.1146566,1131.636,0.2939683,-62.75097,-1.156995,2580.434,0.05254645,1044.043,0.2504103,-62.96364,-1.139408,-11.28366,-0.5857986,19.00122,0.3886852,0.06956203,0.3368244,-0.03497649,-0.3729516,0.806174,0.7055027,21.42837,0.4487463,-6.382919,-1.870078,-2.620998,-6.109308,-34.26186,-0.4848762,-10.02506,14.9968,0.06217992,-0.03135823,0.478754,4.242424,3.125,0.234,0.1066958,0.066,0.03720215,-16.88249
39.30577,0.08036494,36.76874,38.55239,42.4691,5.700367,55.26392,50.43293,42.79472,38.80346,0.8752128,0.6627688,0.3646449,0.7019753,1.328498,0.9638535,12.36102,3.10374,5.704784,4.735288,0.5413137,1.179146,18.79846,0.5331696,-8.286317,-1.097176,-19.70222,-0.5341079,-29.83133,-0.5698128,0.03115739,1.052284,1.679275,0.6059196,6.688054,0.4451366,2.401942,3.787533,25.55457,0.3930937,744.3397,0.2130107,1567.002,0.1640674,-78.45193,-1.199303,1622.38,0.1038473,1243.003,0.1372741,-77.35214,-1.126931,2520.42,0.08978333,1186.916,0.3763351,-85.72953,-0.9426986,-9.41242,-0.4463155,21.14268,0.3365822,0.07813716,0.2574021,-0.02412579,-0.6408083,0.8034324,0.8819375,21.83264,0.3722332,-12.20693,-0.6735716,-21.98996,-0.4464658,-37.18061,-0.4144184,-6.168643,13.92075,0.05452251,-0.01521921,0.1499126,3.448276,3.703704,0.1633333,0.03299832,0.08666667,0.004714045,-18.82839
40.3947,0.07991811,39.32499,40.6373,42.04547,2.720482,181.2431,232.9243,150.2726,191.2227,1.081084,0.341202,0.7218732,1.116644,1.412763,0.6908893,9.297634,5.33772,11.44933,5.039387,0.7420294,0.7458504,14.58999,0.8135407,8.473903,0.8605119,3.014632,5.049226,-38.38171,-0.4172274,0.03813316,1.698502,1.11218,0.587974,7.638541,0.5908512,26.04809,0.5231926,25.28973,0.4354114,681.9488,0.1886578,1300.939,0.1652105,-58.4623,-1.269348,1775.878,0.1130435,996.8755,0.3475519,-60.13931,-1.015834,2644.861,0.06096019,1040.322,0.3120893,-55.5008,-1.141395,-16.50884,-0.475478,22.89883,0.4314942,0.07788769,0.2218841,-0.03943523,-0.2420224,0.8334305,0.6812831,16.52289,0.7321624,6.930426,0.9478515,5.073223,3.161131,-40.98769,-0.3646084,-13.04575,18.91995,0.07299946,-0.0323986,0.4585431,4.878049,2.531646,0.315,0.2670674,0.055,0.03354102,-15.8651
40.63333,0.07810792,38.19237,38.51741,44.70565,6.513283,8.21137,0,24.78971,0,1.668865,0.4660242,1.057612,1.473009,2.371428,1.313816,19.3093,9.505675,8.274271,9.573363,0.8285058,0.6077796,17.31737,0.6357238,-15.29799,-0.8869309,-10.56581,-1.036282,-10.42881,-1.086212,0.02156683,0.9713106,1.475294,0.9457796,9.046206,0.4685038,5.284897,1.230293,12.38551,0.4279042,764.8757,0.221517,1403.527,0.1119101,-77.29027,-1.118033,1600.311,0.09768485,1278.877,0.08610738,-68.12795,-1.201173,2403.4,0.0485267,930.9637,0.09302577,-73.66079,-1.062214,-4.470844,-1.297399,15.29831,0.3571439,0.05333444,0.6590838,-0.005303073,-2.002886,1.055007,0.4808415,21.83557,0.3603973,-20.24507,-0.6220148,-7.336129,-1.487907,-12.86647,-0.9345722,-2.099229,13.47419,0.01708736,-0.005643047,0.4188108,5.97015,4.918033,0.13,0.008164966,0.08,0.01,-15.11613
36.60985,0.08854703,35.54921,36.47855,37.64543,2.096226,403.1047,0,20.28318,1.720355,1.102817,0.3258835,0.7799063,1.049203,1.435133,0.6552271,8.668055,6.267861,9.074925,8.332972,0.53895,0.7018948,20.37641,0.4797957,4.216703,2.548877,8.750432,1.064795,-11.39502,-0.823016,0.02300429,0.8393197,1.170231,0.7223514,8.250959,0.3558813,7.405401,1.410891,26.48796,0.3005683,657.0166,0.1583923,1447.997,0.1186253,-114.7704,-0.8024169,1680.224,0.1053219,1140.225,0.1794862,-118.8986,-0.7040733,2548.836,0.06544508,1102.473,0.2587931,-120.67,-0.678481,-16.61,-0.2867819,23.87576,0.2597941,0.03142796,0.4596725,-0.03103243,-0.298864,0.6503297,0.6215549,27.11573,0.1879934,7.43907,1.024077,10.40637,0.9609372,-15.19158,-0.7155029,-6.082597,11.84959,0.006324207,-0.02020561,0.4526605,4.851752,2.73224,0.16,0.1273578,0.1681818,0.1034688,-18.13889
36.89934,0.06922249,36.38352,36.65925,37.9349,1.551376,100.0472,0,12.2201,3.606016,1.341723,0.3738469,0.9255359,1.267327,1.750913,0.8253773,12.98698,4.547037,9.571327,5.955312,0.7037649,0.7880558,23.08332,0.4624822,2.323721,3.427843,12.95255,0.9800026,-20.21932,-0.4586212,0.01663988,1.256742,0.9305085,0.7860354,9.877531,0.4142101,13.91206,0.611362,25.4036,0.3150132,692.6427,0.1863597,1406.269,0.117778,-53.1581,-1.41119,1735.966,0.0900998,1082.428,0.2783952,-59.98484,-1.123477,2627.565,0.0768491,1150.648,0.4123427,-61.89034,-1.07408,-16.79282,-0.4402733,23.36373,0.3697708,0.0668778,0.2462957,-0.03130549,-0.3741369,0.7429568,0.6056764,25.51074,0.3761615,4.158499,1.81069,14.56657,0.8737297,-20.93788,-0.4224335,-5.994978,12.759,0.04671175,-0.01728008,0.5179111,5.343512,2.33463,0.33,0.2652672,0.06571428,0.03886134,-14.00926
37.70435,0.05232476,36.23648,36.74257,39.73714,3.50066,18.04546,5.796777,30.65292,20.96431,1.193303,0.3722388,0.7807761,1.137337,1.613886,0.83311,8.426119,5.203283,9.365155,2.914267,0.8103561,0.6964121,27.91135,0.2767822,0.7382032,8.571549,8.374525,1.177073,-21.60975,-0.5723417,0.01830289,0.9975464,1.10565,0.6475978,8.545156,0.3695614,14.82932,0.6070306,31.87778,0.1945336,679.3797,0.1820903,1358.927,0.1129347,-62.35609,-1.305047,1713.98,0.1034966,1119.681,0.2080345,-72.86372,-0.9613705,2598.326,0.08158264,1038.655,0.1962903,-74.11373,-0.9363496,-20.13954,-0.2663522,27.70193,0.1973472,0.04099515,0.4296633,-0.03842498,-0.3292428,0.9979423,0.5763598,31.46544,0.168919,2.602776,2.299416,8.604295,1.208162,-25.51249,-0.486249,-9.364163,17.82827,0.01372292,-0.01632883,0.3762542,4.545455,4.026845,0.1716667,0.1248221,0.04714286,0.02710523,-14.11999
37.8827,0.07077303,36.76807,38.02935,39.96299,3.194916,510.4261,408.3445,54.03592,74.28721,0.9128788,0.5119066,0.5088578,0.8278867,1.146511,0.6376534,8.034646,5.873689,8.286893,2.229071,0.644406,0.9702938,26.35014,0.433892,4.897527,2.270589,3.611593,3.235418,-33.67355,-0.4394504,0.04366988,1.193589,1.327127,0.6635101,7.722892,0.5221081,14.60611,0.9263073,33.19865,0.270364,671.5352,0.1968774,1390.644,0.1347153,-39.33077,-1.675871,1692.887,0.1211004,1164.202,0.3371035,-48.01603,-1.180047,2634.846,0.07213564,1067.816,0.3830017,-51.13069,-1.080821,-20.89332,-0.2582232,29.65471,0.2658054,0.07705529,0.1635519,-0.04278155,-0.2309384,0.7287336,0.8857465,27.8251,0.3029686,6.004001,1.867426,4.215205,2.899043,-37.01735,-0.3370756,-8.328185,16.58842,0.04428254,-0.01546482,0.2371205,4.597701,1.785714,0.4766667,0.2614489,0.09,0.02,-15.13417
39.40139,0.06306764,38.07579,38.93637,41.38951,3.313717,18.47357,8.176902,21.46854,7.105998,1.074519,0.3890575,0.7275882,0.9763659,1.442241,0.7146531,12.98717,6.320578,7.998235,2.596677,0.623305,0.8594918,18.66063,0.5433573,-4.573658,-2.09095,7.417845,2.277031,-35.85585,-0.2624628,0.02784947,0.9451618,1.297129,0.579323,7.125898,0.6051528,16.59411,0.6796509,23.64295,0.3416942,673.4075,0.217491,1430.696,0.1509218,-49.07921,-1.468406,1664.891,0.1074798,1139.977,0.2950389,-49.2711,-1.229433,2536.438,0.06465086,1014.477,0.1742475,-49.32029,-1.216869,-11.92727,-0.528354,19.79833,0.4193943,0.06081774,0.3388137,-0.02920247,-0.3701309,0.6821383,0.8056553,20.56915,0.4363369,-4.909393,-2.00163,7.128911,2.528094,-36.875,-0.2536128,-5.75002,12.18536,0.04547631,-0.02455483,0.4309559,4.368932,3.482587,0.23,0.1958133,0.048,0.03310589,-17.58912
42.6796,0.02144509,41.8353,42.40934,43.87644,2.041145,23.74144,15.82288,5.442303,2.466326,0.9588829,0.6808867,0.2742386,0.8179742,1.492143,1.217905,13.94872,14.949,8.2373,4.006556,0.5313329,1.104273,18.12956,0.4257092,-0.147453,-64.7379,-2.336537,-4.831864,-30.02258,-0.5680653,0.0217113,0.9522569,1.111001,0.7670444,10.47865,0.3534098,17.16321,0.3625592,27.07228,0.3059908,799.2167,0.1114441,1334.936,0.1287253,-88.5017,-0.9937916,1739.446,0.07094859,1149.948,0.2440162,-89.2244,-0.9221112,2674.809,0.06594297,967.7322,0.3750886,-93.5351,-0.8426896,-14.58464,-0.4145567,23.50369,0.3172656,0.06276839,0.223037,-0.02843726,-0.4760104,0.7818922,0.800053,18.53116,0.4022759,1.500747,6.494036,-6.252653,-1.855327,-40.43775,-0.2872831,-7.39696,16.26372,0.01928009,-0.01275273,0.153059,3.424658,2.12766,0.2866667,0.08730534,0.12,0.08746427,-17.03591
37.04949,0.07544665,35.55853,36.08804,37.40175,1.843224,16.95767,15.98723,21.14752,0,1.348387,0.2999408,0.9712672,1.274345,1.69901,0.7277427,8.156157,5.049565,7.919914,4.465704,0.7310646,0.6304098,18.64225,0.6394655,5.749701,1.145264,6.434921,1.453104,-27.36403,-0.2933379,0.0219734,1.194167,1.030387,0.6328365,8.045205,0.4540479,5.980131,1.924726,23.95259,0.3100836,689.1088,0.1478628,1366.027,0.188587,-52.90373,-1.53598,1724.133,0.1003846,997.2986,0.2184636,-62.83882,-1.099575,2605.909,0.05911548,1024.844,0.2661589,-62.19736,-1.108733,-16.11699,-0.3290781,23.52219,0.2958261,0.06625472,0.2565558,-0.03916567,-0.2495189,0.788657,0.6135882,22.5747,0.4349668,5.392462,1.210557,7.35167,1.291093,-28.44903,-0.2912149,-6.638006,11.01499,0.05232023,-0.0322468,0.528456,3.867404,3.409091,0.2166667,0.2108449,0.08,0.05385165,-15.84027
38.53518,0.06339978,36.99394,37.39708,39.83603,2.842094,11.07502,0,-4.651594,0,1.909519,0.48253,0.9090958,2.022098,2.762658,1.853562,12.18931,6.472091,14.41535,5.693577,1.068499,0.6986403,20.42024,0.3221817,-8.967196,-1.110859,1.50104,7.051463,-33.44492,-0.4343515,0.01639265,1.29555,1.001045,0.7091626,8.715311,0.4313382,2.348787,3.654001,17.31407,0.3839861,783.4019,0.1067048,1273.706,0.09406897,-37.42394,-1.999726,1804.745,0.08543969,1005.621,0.1656255,-47.22282,-1.426059,2605.117,0.06011155,971.1337,0.1363528,-47.91297,-1.403917,-12.09052,-0.4204226,16.24024,0.3996181,0.07723372,0.1931404,-0.03857883,-0.2877722,1.323413,0.4971291,22.00661,0.2742138,-9.305802,-1.207028,2.787224,3.981681,-39.44008,-0.2686095,-5.167854,10.80322,0.02732726,-0.007925943,0.1456753,5.494505,2.352941,0.34,0.09999999,0.065,0.035,-12.35557
43.83186,0.1295464,39.2312,40.44226,51.72803,12.49683,81.39288,0,5.956521,7.012688,1.343352,0.3970139,0.8909594,1.374353,1.757879,0.8669198,10.01482,7.307943,12.94723,5.180515,1.294994,0.609,32.52833,0.1444998,-11.0868,-0.9913874,-16.37991,-0.3052667,-29.40426,-0.4164834,0.037356,1.106204,1.565921,0.5332144,8.463845,0.5287521,15.98636,0.4243411,25.94124,0.3697415,753.8464,0.2569968,1496.686,0.1165715,-43.21457,-1.221679,1644.834,0.1482508,1301.861,0.1676916,-38.086,-1.171999,2523.484,0.1455639,870.9568,0.2660961,-47.77173,-0.8688139,-16.0358,-0.6533981,33.03715,0.2464554,0.06937984,0.2637442,-0.03468331,-0.5483451,1.38614,0.4969561,32.73571,0.1451625,-11.35064,-1.047335,-16.1881,-0.3177079,-28.95467,-0.4233132,-12.14994,29.0381,0.0403383,-0.02520608,1.460352,4.918033,1.818182,0.51,0,0.02,0,-11.53213
40.8223,0.07115065,38.96558,40.52191,44.48535,5.519764,19.25449,1.910687,-2.219309,28.8771,0.7495268,1.128793,0.1566142,0.4138533,1.316449,1.159835,19.35155,15.56131,10.06657,7.184044,0.3690774,1.422448,15.18085,0.6808396,-2.010491,-7.103954,5.614029,1.924946,-32.52718,-0.6994387,0.02315741,0.9575482,1.153987,0.7904578,8.363262,0.2994688,10.49295,0.7501861,20.62938,0.5010616,766.1575,0.1766877,1268.892,0.1477149,-114.1031,-0.7986068,1769.627,0.1343093,1014.436,0.4908225,-111.2858,-0.7873148,2673.087,0.05564149,1002.21,0.3180293,-111.9004,-0.7782295,-8.440938,-0.909049,16.21078,0.4828244,0.06359916,0.2696685,-0.0256369,-0.7301196,0.674549,0.9255883,16.03388,0.6547499,-7.052156,-2.624199,5.129835,2.580779,-50.44216,-0.3344291,-6.765347,14.02022,0.01809203,-0.004951555,0.09999923,1.183432,3.04878,0.15,0.09633276,0.154,0.1101998,-20.77499
40.73344,0.03838116,39.6308,40.75916,41.80319,2.17239,66.62785,77.06593,-0.9659624,14.35958,1.313585,0.5203091,0.6459761,1.279212,2.03195,1.385974,16.57744,11.49409,5.576928,2.194717,1.071324,0.7275655,26.32179,0.2210677,-6.306293,-1.900614,-1.132414,-14.33162,-37.20725,-0.4220633,0.02120438,0.8092429,1.359333,0.6306246,9.022271,0.375043,14.32023,0.7297903,26.92672,0.4355994,777.7415,0.1400688,1282.383,0.2705941,-76.54705,-1.198677,1847.338,0.1003757,966.7054,0.3954093,-84.19015,-0.9670266,2708.447,0.06763414,938.514,0.2368227,-82.96889,-0.9887479,-19.14547,-0.332728,26.62688,0.2657044,0.06266865,0.2541753,-0.05102801,-0.2326003,1.357377,0.5736169,26.8786,0.2213504,-5.90946,-1.604867,0.138225,113.0142,-45.28353,-0.2796004,-11.04206,23.27283,0.04848445,-0.02011525,0.5999039,2.702703,2.097902,0.3033333,0.3449959,0.1125,0.02861381,-13.37231
42.47867,0.1274208,38.15049,40.54291,49.23077,11.08028,191.085,181.1129,59.96545,18.58628,1.048067,0.3768432,0.7895154,1.046898,1.247648,0.4581324,6.583557,2.049626,8.801106,5.994113,0.6489219,0.9091859,16.82986,0.6858704,1.526266,5.684029,5.583332,1.739067,-28.36925,-0.361051,0.04423408,1.024676,1.498594,0.6455677,8.27875,0.5225264,19.58712,0.7113907,25.76584,0.5480766,712.7917,0.1551368,1420.131,0.1106531,-79.68994,-1.113833,1733.707,0.07968822,1164.691,0.337343,-79.35504,-0.9719512,2626.45,0.07271168,1296.551,0.3917026,-81.93333,-0.9201624,-16.40997,-0.377093,24.891,0.2870421,0.05811791,0.2422521,-0.03869237,-0.2383805,0.8096365,0.8289265,18.69033,0.5297995,2.92205,2.638109,3.741319,2.870365,-33.61075,-0.2142629,-5.654078,9.26995,0.05062777,-0.02265119,0.395024,4.587156,2.884615,0.23,0.1687207,0.14,0.04,-16.40458
33.15988,0.03291409,32.17539,32.84901,34.2108,2.035412,15.26023,4.892231,22.23011,3.356805,1.013305,0.5162462,0.5773274,0.9658461,1.267457,0.6901295,11.46355,9.126318,8.097503,4.232785,0.6140535,0.754265,26.66321,0.3198864,3.78972,2.463657,7.882077,2.150955,-25.6666,-0.4156603,0.02598407,0.8098729,1.47246,0.4500544,4.625681,0.674081,-0.7727153,-7.242373,25.64602,0.2743951,626.4676,0.2444934,1484.954,0.161341,-30.17495,-2.028953,1625.195,0.1225213,1155.287,0.2453052,-40.51264,-1.359659,2513.962,0.0711627,1120.465,0.3603663,-44.69282,-1.21105,-14.85428,-0.3141593,23.05344,0.2892578,0.06507768,0.2162522,-0.03340069,-0.2557877,0.6841369,0.6855649,26.98783,0.3239321,2.707018,3.472849,11.2063,1.430949,-26.88033,-0.3921966,-13.32783,24.49669,0.05043152,-0.02601037,0.3024977,4.195804,3.623188,0.228,0.3317468,0.0275,0.008291562,-17.48864
41.86449,0.08403849,39.18184,41.33503,45.16992,5.988079,85.06889,43.21132,51.66246,39.33385,0.5837119,0.8351257,0.1956326,0.3843435,0.912402,0.7167695,6.868153,5.512364,7.701776,5.658074,0.3651206,1.536951,17.411,0.6330948,-6.644757,-1.449011,3.694078,2.386961,-24.85172,-0.6554031,0.03428367,1.649896,1.177903,0.8196524,9.793228,0.3977993,16.699,0.5061855,29.11082,0.436089,806.5298,0.1419216,1253.792,0.1733074,-134.2121,-0.6642601,1887.278,0.09551853,966.1432,0.2485979,-134.7578,-0.6160119,2766.862,0.08081517,1042.461,0.3565058,-135.7098,-0.6025764,-17.23019,-0.5605029,24.44676,0.5018489,0.06748637,0.3974947,-0.03539468,-0.402324,0.8559616,0.7972084,25.17117,0.3769436,-9.33739,-1.422302,-0.4761596,-21.62186,-41.63954,-0.2811804,-5.093188,10.89865,0.01866658,-0.009765904,0.08030342,2.37069,1.960784,0.18,0.1097472,0.278,0.2584105,-18.68936
